fetchedAtUTC,LastUpdatedTime,location_address,location_name,location_longtitude,location_latitude,location_postalCode,location_locationId,location_status,location_status_desc,cp_status,cp_status_desc,cp_operatingHours,cp_operator,cp_position,cp_name,cp_id,plug_plugType,plug_powerRating,plug_chargingSpeed,plug_current,plug_price,plug_priceType,ev_id,evCpId,ev_status,ev_status_desc
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,9 TAMPINES AVENUE 7 SINGAPORE 529619,SPC TAMPINES AVENUE 7,103.959007,1.357557,529619,,,Unknown/Not Provided,1,Available,,SP MOBILITY PTE. LTD.,L1 - Located at the ingress of petrol station,SPC TAMPINES AVENUE 7,,Combo 2,150,,DC,0.8284,kWh,,R113788C-002,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,9 RAFFLES BOULEVARD SINGAPORE 039596,MILLENIA WALK,103.859725,1.292605,039596,,,Unknown/Not Provided,1,Available,,TESLA MOTORS SINGAPORE PRIVATE LIMITED,B1 193,MILLENIA WALK,,Type 2,22,,AC,,,,R109860F-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,9 RAFFLES BOULEVARD SINGAPORE 039596,MILLENIA WALK,103.859725,1.292605,039596,,,Unknown/Not Provided,1,Available,,SHELL SINGAPORE PTE. LTD.,B1 G8,MILLENIA WALK,,Type 2,22,,AC,0.6800,kWh,,R120303B-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,9 RAFFLES BOULEVARD SINGAPORE 039596,MILLENIA WALK,103.859725,1.292605,039596,,,Unknown/Not Provided,1,Available,,TESLA MOTORS SINGAPORE PRIVATE LIMITED,B1 192,MILLENIA WALK,,Type 2,22,,AC,,,,R109857F-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,9 RAFFLES BOULEVARD SINGAPORE 039596,MILLENIA WALK,103.859725,1.292605,039596,,,Unknown/Not Provided,1,Available,,SHELL SINGAPORE PTE. LTD.,LB1 G7,MILLENIA WALK,,Type 2,11,,AC,0.6800,kWh,,R118596H-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,9 RAFFLES BOULEVARD SINGAPORE 039596,MILLENIA WALK,103.859725,1.292605,039596,,,Unknown/Not Provided,1,Available,,SHELL SINGAPORE PTE. LTD.,B1 G6,MILLENIA WALK,,Type 2,22,,AC,0.6800,kWh,,R120305Z-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,9 RAFFLES BOULEVARD SINGAPORE 039596,MILLENIA WALK,103.859725,1.292605,039596,,,Unknown/Not Provided,0,Occupied,,TESLA MOTORS SINGAPORE PRIVATE LIMITED,B1 197,MILLENIA WALK,,Type 2,22,,AC,,,,R109856B-001,0,Occupied
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,399 YUNG SHENG ROAD SINGAPORE 610399,,103.720268,1.335042,610399,,,Unknown/Not Provided,1,Available,,COMFORTDELGRO ENGIE PTE. LTD.,B1 79 & 80,,,Combo 2,100,,DC,0.7400,kWh,,R117542G-002,0,Occupied
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,399 YUNG SHENG ROAD SINGAPORE 610399,,103.720268,1.335042,610399,,,Unknown/Not Provided,1,Available,,COMFORTDELGRO ENGIE PTE. LTD.,B1 79 & 80,,,Combo 2,100,,DC,0.7400,kWh,,R117542G-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,931A HOUGANG STREET 91 SINGAPORE 531931,BLK 931A HOUGANG STREET 91 MULTI STOREY CAR PARK,103.880491,1.376048,531931,,,Unknown/Not Provided,1,Available,,SHELL SINGAPORE PTE. LTD.,L3 144,BLK 931A HOUGANG STREET 91 MULTI STOREY CAR PARK,,Type 2,7,,AC,0.6700,kWh,,R106624B-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,931A HOUGANG STREET 91 SINGAPORE 531931,BLK 931A HOUGANG STREET 91 MULTI STOREY CAR PARK,103.880491,1.376048,531931,,,Unknown/Not Provided,0,Occupied,,SHELL SINGAPORE PTE. LTD.,L3 143,BLK 931A HOUGANG STREET 91 MULTI STOREY CAR PARK,,Type 2,7,,AC,0.6700,kWh,,R106622E-001,0,Occupied
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,931A HOUGANG STREET 91 SINGAPORE 531931,BLK 931A HOUGANG STREET 91 MULTI STOREY CAR PARK,103.880491,1.376048,531931,,,Unknown/Not Provided,0,Occupied,,SHELL SINGAPORE PTE. LTD.,L3 145,BLK 931A HOUGANG STREET 91 MULTI STOREY CAR PARK,,Type 2,7,,AC,0.6700,kWh,,R106625F-001,0,Occupied
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,601 HOUGANG AVENUE 2 SINGAPORE 530601,HOUGANG SPORTS COMPLEX,103.885968,1.369943,530601,,,Unknown/Not Provided,1,Available,,SP MOBILITY PTE. LTD.,L1 187,HOUGANG SPORTS COMPLEX,,Type 2,7.4,,AC,0.6758,kWh,,R122848C-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,601 HOUGANG AVENUE 2 SINGAPORE 530601,HOUGANG SPORTS COMPLEX,103.885968,1.369943,530601,,,Unknown/Not Provided,1,Available,,SP MOBILITY PTE. LTD.,L1 186,HOUGANG SPORTS COMPLEX,,Type 2,7.4,,AC,0.6758,kWh,,R122847Z-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,601 HOUGANG AVENUE 2 SINGAPORE 530601,HOUGANG SPORTS COMPLEX,103.885968,1.369943,530601,,,Unknown/Not Provided,1,Available,,SP MOBILITY PTE. LTD.,L1 183,HOUGANG SPORTS COMPLEX,,Type 2,7.4,,AC,0.6758,kWh,,R122844K-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,601 HOUGANG AVENUE 2 SINGAPORE 530601,HOUGANG SPORTS COMPLEX,103.885968,1.369943,530601,,,Unknown/Not Provided,1,Available,,SP MOBILITY PTE. LTD.,L1 182,HOUGANG SPORTS COMPLEX,,Type 2,7.4,,AC,0.6758,kWh,,R122843E-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,601 HOUGANG AVENUE 2 SINGAPORE 530601,HOUGANG SPORTS COMPLEX,103.885968,1.369943,530601,,,Unknown/Not Provided,1,Available,,SP MOBILITY PTE. LTD.,L1 185,HOUGANG SPORTS COMPLEX,,Type 2,7.4,,AC,0.6758,kWh,,R122846F-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,601 HOUGANG AVENUE 2 SINGAPORE 530601,HOUGANG SPORTS COMPLEX,103.885968,1.369943,530601,,,Unknown/Not Provided,1,Available,,SP MOBILITY PTE. LTD.,L1 184,HOUGANG SPORTS COMPLEX,,Type 2,7.4,,AC,0.6758,kWh,,R122845B-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,109 CANBERRA WALK SINGAPORE 750109,BLK 109 CANBERRA WALK EASTGLEN @ CANBERRA,103.829748,1.448595,750109,,,Unknown/Not Provided,1,Available,,COMFORTDELGRO ENGIE PTE. LTD.,L3 207,BLK 109 CANBERRA WALK EASTGLEN @ CANBERRA,,Type 2,7.4,,AC,0.6750,kWh,,R102402K-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,109 CANBERRA WALK SINGAPORE 750109,BLK 109 CANBERRA WALK EASTGLEN @ CANBERRA,103.829748,1.448595,750109,,,Unknown/Not Provided,1,Available,,COMFORTDELGRO ENGIE PTE. LTD.,L3 16,BLK 109 CANBERRA WALK EASTGLEN @ CANBERRA,,Type 2,7.4,,AC,0.6750,kWh,,R102397A-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,109 CANBERRA WALK SINGAPORE 750109,BLK 109 CANBERRA WALK EASTGLEN @ CANBERRA,103.829748,1.448595,750109,,,Unknown/Not Provided,1,Available,,COMFORTDELGRO ENGIE PTE. LTD.,L3 17,BLK 109 CANBERRA WALK EASTGLEN @ CANBERRA,,Type 2,7.4,,AC,0.6750,kWh,,R102398E-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,109 CANBERRA WALK SINGAPORE 750109,BLK 109 CANBERRA WALK EASTGLEN @ CANBERRA,103.829748,1.448595,750109,,,Unknown/Not Provided,1,Available,,COMFORTDELGRO ENGIE PTE. LTD.,L3 18,BLK 109 CANBERRA WALK EASTGLEN @ CANBERRA,,Type 2,7.4,,AC,0.6750,kWh,,R102399K-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,609C BEDOK RESERVOIR ROAD SINGAPORE 473609,BLK 609A BEDOK RESERVOIR ROAD,103.911953,1.331637,473609,,,Unknown/Not Provided,1,Available,,SP MOBILITY PTE. LTD.,L1 -,BLK 609A BEDOK RESERVOIR ROAD,,Type 2,3.7,,AC,0.6758,kWh,,R101912H-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,609C BEDOK RESERVOIR ROAD SINGAPORE 473609,BLK 609A BEDOK RESERVOIR ROAD,103.911953,1.331637,473609,,,Unknown/Not Provided,1,Available,,SP MOBILITY PTE. LTD.,L1 -,BLK 609A BEDOK RESERVOIR ROAD,,Type 2,3.7,,AC,0.6758,kWh,,R101913A-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,609C BEDOK RESERVOIR ROAD SINGAPORE 473609,BLK 609A BEDOK RESERVOIR ROAD,103.911953,1.331637,473609,,,Unknown/Not Provided,1,Available,,SP MOBILITY PTE. LTD.,L1 -,BLK 609A BEDOK RESERVOIR ROAD,,Type 2,3.7,,AC,0.6758,kWh,,R101912H-002,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,609C BEDOK RESERVOIR ROAD SINGAPORE 473609,BLK 609A BEDOK RESERVOIR ROAD,103.911953,1.331637,473609,,,Unknown/Not Provided,1,Available,,SP MOBILITY PTE. LTD.,L1 -,BLK 609A BEDOK RESERVOIR ROAD,,Type 2,3.7,,AC,0.6758,kWh,,R101913A-002,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,385 YISHUN AVENUE 6 SINGAPORE 760385,BLK 385 YISHUN RING ROAD/AVENUE 6,103.847529,1.428367,760385,,,Unknown/Not Provided,1,Available,,SHELL SINGAPORE PTE. LTD.,L3A 117,BLK 385 YISHUN RING ROAD/AVENUE 6,,Type 2,7,,AC,0.6700,kWh,,R123986A-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,385 YISHUN AVENUE 6 SINGAPORE 760385,BLK 385 YISHUN RING ROAD/AVENUE 6,103.847529,1.428367,760385,,,Unknown/Not Provided,1,Available,,SHELL SINGAPORE PTE. LTD.,L3A 118,BLK 385 YISHUN RING ROAD/AVENUE 6,,Type 2,7,,AC,0.6700,kWh,,R123987E-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,385 YISHUN AVENUE 6 SINGAPORE 760385,BLK 385 YISHUN RING ROAD/AVENUE 6,103.847529,1.428367,760385,,,Unknown/Not Provided,0,Occupied,,SHELL SINGAPORE PTE. LTD.,L3A 119,BLK 385 YISHUN RING ROAD/AVENUE 6,,Type 2,7,,AC,0.6700,kWh,,R123988K-001,0,Occupied
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,382 YISHUN STREET 31 SINGAPORE 760382,BLK 382 YISHUN STREET 31 YISHUN GLEN,103.846849,1.430906,760382,,,Unknown/Not Provided,1,Available,,SHELL SINGAPORE PTE. LTD.,L3 224,BLK 382 YISHUN STREET 31 YISHUN GLEN,,Type 2,7,,AC,0.6700,kWh,,R106921E-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,382 YISHUN STREET 31 SINGAPORE 760382,BLK 382 YISHUN STREET 31 YISHUN GLEN,103.846849,1.430906,760382,,,Unknown/Not Provided,0,Occupied,,SHELL SINGAPORE PTE. LTD.,L3 223,BLK 382 YISHUN STREET 31 YISHUN GLEN,,Type 2,7,,AC,0.6700,kWh,,R106920A-001,0,Occupied
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,382 YISHUN STREET 31 SINGAPORE 760382,BLK 382 YISHUN STREET 31 YISHUN GLEN,103.846849,1.430906,760382,,,Unknown/Not Provided,1,Available,,SHELL SINGAPORE PTE. LTD.,L3 225,BLK 382 YISHUN STREET 31 YISHUN GLEN,,Type 2,7,,AC,0.6700,kWh,,R106922K-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,106 JALAN DUSUN SINGAPORE 320106,BLK 101 JALAN DUSUN AH HOOD GARDENS,103.84462,1.328283,320106,,,Unknown/Not Provided,1,Available,,CHARGE+ PTE. LTD.,L1 207 & 208,BLK 101 JALAN DUSUN AH HOOD GARDENS,,Type 2,7.4,,AC,0.6290,kWh,,R119181E-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,106 JALAN DUSUN SINGAPORE 320106,BLK 101 JALAN DUSUN AH HOOD GARDENS,103.84462,1.328283,320106,,,Unknown/Not Provided,1,Available,,CHARGE+ PTE. LTD.,L1 207 & 208,BLK 101 JALAN DUSUN AH HOOD GARDENS,,Type 2,7.4,,AC,0.6290,kWh,,R119181E-002,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,411 NORTHSHORE DRIVE SINGAPORE 820411,BLK 411 NORTHSHORE DRIVE NORTHSHORE TRIO,103.90585,1.417954,820411,,,Unknown/Not Provided,0,Occupied,,SHELL SINGAPORE PTE. LTD.,L3 141,BLK 411 NORTHSHORE DRIVE NORTHSHORE TRIO,,Type 2,7,,AC,0.6700,kWh,,R106809K-001,0,Occupied
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,411 NORTHSHORE DRIVE SINGAPORE 820411,BLK 411 NORTHSHORE DRIVE NORTHSHORE TRIO,103.90585,1.417954,820411,,,Unknown/Not Provided,1,Available,,SHELL SINGAPORE PTE. LTD.,L3 143,BLK 411 NORTHSHORE DRIVE NORTHSHORE TRIO,,Type 2,7,,AC,0.6700,kWh,,R106811E-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,411 NORTHSHORE DRIVE SINGAPORE 820411,BLK 411 NORTHSHORE DRIVE NORTHSHORE TRIO,103.90585,1.417954,820411,,,Unknown/Not Provided,1,Available,,SHELL SINGAPORE PTE. LTD.,L3 142,BLK 411 NORTHSHORE DRIVE NORTHSHORE TRIO,,Type 2,7,,AC,0.6700,kWh,,R106810A-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,179 BOON LAY DRIVE SINGAPORE 640179,BLK 174/179 BOON LAY DRIVE BOON LAY GREEN,103.709235,1.346875,640179,,,Unknown/Not Provided,1,Available,,CHARGE+ PTE. LTD.,L1 29 & 30,BLK 174/179 BOON LAY DRIVE BOON LAY GREEN,,Type 2,7.4,,AC,0.6290,kWh,,R110274C-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,179 BOON LAY DRIVE SINGAPORE 640179,BLK 174/179 BOON LAY DRIVE BOON LAY GREEN,103.709235,1.346875,640179,,,Unknown/Not Provided,1,Available,,CHARGE+ PTE. LTD.,L1 29 & 30,BLK 174/179 BOON LAY DRIVE BOON LAY GREEN,,Type 2,7.4,,AC,0.6290,kWh,,R110274C-002,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,179 BOON LAY DRIVE SINGAPORE 640179,BLK 174/179 BOON LAY DRIVE BOON LAY GREEN,103.709235,1.346875,640179,,,Unknown/Not Provided,1,Available,,CHARGE+ PTE. LTD.,L1 25 & 26,BLK 174/179 BOON LAY DRIVE BOON LAY GREEN,,Type 2,7.4,,AC,0.6290,kWh,,R110272F-002,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,179 BOON LAY DRIVE SINGAPORE 640179,BLK 174/179 BOON LAY DRIVE BOON LAY GREEN,103.709235,1.346875,640179,,,Unknown/Not Provided,1,Available,,CHARGE+ PTE. LTD.,L1 25 & 26,BLK 174/179 BOON LAY DRIVE BOON LAY GREEN,,Type 2,7.4,,AC,0.6290,kWh,,R110272F-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,179 BOON LAY DRIVE SINGAPORE 640179,BLK 174/179 BOON LAY DRIVE BOON LAY GREEN,103.709235,1.346875,640179,,,Unknown/Not Provided,1,Available,,CHARGE+ PTE. LTD.,L1 27 & 28,BLK 174/179 BOON LAY DRIVE BOON LAY GREEN,,Type 2,7.4,,AC,0.6290,kWh,,R110273Z-001,0,Occupied
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,179 BOON LAY DRIVE SINGAPORE 640179,BLK 174/179 BOON LAY DRIVE BOON LAY GREEN,103.709235,1.346875,640179,,,Unknown/Not Provided,1,Available,,CHARGE+ PTE. LTD.,L1 27 & 28,BLK 174/179 BOON LAY DRIVE BOON LAY GREEN,,Type 2,7.4,,AC,0.6290,kWh,,R110273Z-002,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,107 JALAN RAJAH SINGAPORE 320107,BLK 105/108 JALAN RAJAH RAJAH COURT,103.854564,1.328286,320107,,,Unknown/Not Provided,100,Not Available,,CHARGE+ PTE. LTD.,L1 172 & 173,BLK 105/108 JALAN RAJAH RAJAH COURT,,Type 2,7.4,,AC,0.6290,kWh,,R118552A-002,,Not Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,107 JALAN RAJAH SINGAPORE 320107,BLK 105/108 JALAN RAJAH RAJAH COURT,103.854564,1.328286,320107,,,Unknown/Not Provided,100,Not Available,,CHARGE+ PTE. LTD.,L1 172 & 173,BLK 105/108 JALAN RAJAH RAJAH COURT,,Type 2,7.4,,AC,0.6290,kWh,,R118552A-001,,Not Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,107 JALAN RAJAH SINGAPORE 320107,BLK 105/108 JALAN RAJAH RAJAH COURT,103.854564,1.328286,320107,,,Unknown/Not Provided,100,Not Available,,CHARGE+ PTE. LTD.,L1 176 & 177,BLK 105/108 JALAN RAJAH RAJAH COURT,,Type 2,7.4,,AC,0.6290,kWh,,R118554K-001,,Not Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,107 JALAN RAJAH SINGAPORE 320107,BLK 105/108 JALAN RAJAH RAJAH COURT,103.854564,1.328286,320107,,,Unknown/Not Provided,100,Not Available,,CHARGE+ PTE. LTD.,L1 176 & 177,BLK 105/108 JALAN RAJAH RAJAH COURT,,Type 2,7.4,,AC,0.6290,kWh,,R118554K-002,,Not Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,107 JALAN RAJAH SINGAPORE 320107,BLK 105/108 JALAN RAJAH RAJAH COURT,103.854564,1.328286,320107,,,Unknown/Not Provided,100,Not Available,,CHARGE+ PTE. LTD.,L1 174 & 175,BLK 105/108 JALAN RAJAH RAJAH COURT,,Type 2,7.4,,AC,0.6290,kWh,,R118553E-002,,Not Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,107 JALAN RAJAH SINGAPORE 320107,BLK 105/108 JALAN RAJAH RAJAH COURT,103.854564,1.328286,320107,,,Unknown/Not Provided,100,Not Available,,CHARGE+ PTE. LTD.,L1 174 & 175,BLK 105/108 JALAN RAJAH RAJAH COURT,,Type 2,7.4,,AC,0.6290,kWh,,R118553E-001,,Not Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,102 CANBERRA STREET SINGAPORE 750102,BLK 102 CANBERRA STREET EASTCREEK @ CANBERRA,103.832089,1.451827,750102,,,Unknown/Not Provided,0,Occupied,,COMFORTDELGRO ENGIE PTE. LTD.,L3 171,BLK 102 CANBERRA STREET EASTCREEK @ CANBERRA,,Type 2,22,,AC,0.6750,kWh,,R103304R-001,0,Occupied
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,102 CANBERRA STREET SINGAPORE 750102,BLK 102 CANBERRA STREET EASTCREEK @ CANBERRA,103.832089,1.451827,750102,,,Unknown/Not Provided,1,Available,,COMFORTDELGRO ENGIE PTE. LTD.,L3 172,BLK 102 CANBERRA STREET EASTCREEK @ CANBERRA,,Type 2,22,,AC,0.6750,kWh,,R103305D-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,102 CANBERRA STREET SINGAPORE 750102,BLK 102 CANBERRA STREET EASTCREEK @ CANBERRA,103.832089,1.451827,750102,,,Unknown/Not Provided,1,Available,,COMFORTDELGRO ENGIE PTE. LTD.,L3 170,BLK 102 CANBERRA STREET EASTCREEK @ CANBERRA,,Type 2,22,,AC,0.6750,kWh,,R103303G-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,108 CANBERRA WALK SINGAPORE 750108,BLK 108 CANBERRA WALK EASTLAWN @ CANBERRA,103.832205,1.447783,750108,,,Unknown/Not Provided,1,Available,,SHELL SINGAPORE PTE. LTD.,L3A 80,BLK 108 CANBERRA WALK EASTLAWN @ CANBERRA,,Type 2,7,,AC,0.6700,kWh,,R119851R-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,108 CANBERRA WALK SINGAPORE 750108,BLK 108 CANBERRA WALK EASTLAWN @ CANBERRA,103.832205,1.447783,750108,,,Unknown/Not Provided,1,Available,,SHELL SINGAPORE PTE. LTD.,L3A 79,BLK 108 CANBERRA WALK EASTLAWN @ CANBERRA,,Type 2,7,,AC,0.6700,kWh,,R119849D-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,108 CANBERRA WALK SINGAPORE 750108,BLK 108 CANBERRA WALK EASTLAWN @ CANBERRA,103.832205,1.447783,750108,,,Unknown/Not Provided,1,Available,,SHELL SINGAPORE PTE. LTD.,L3A 81,BLK 108 CANBERRA WALK EASTLAWN @ CANBERRA,,Type 2,7,,AC,0.6700,kWh,,R119852D-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,607 HOUGANG AVENUE 4 SINGAPORE 530607,BLK 601-608 HOUGANG AVENUE 4,103.88606,1.371379,530607,,,Unknown/Not Provided,1,Available,,SHELL SINGAPORE PTE. LTD.,L1 115,BLK 601-608 HOUGANG AVENUE 4,,Type 2,7,,AC,0.6700,kWh,,R106976R-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,607 HOUGANG AVENUE 4 SINGAPORE 530607,BLK 601-608 HOUGANG AVENUE 4,103.88606,1.371379,530607,,,Unknown/Not Provided,1,Available,,SHELL SINGAPORE PTE. LTD.,L1 114,BLK 601-608 HOUGANG AVENUE 4,,Type 2,7,,AC,0.6700,kWh,,R106974C-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,607 HOUGANG AVENUE 4 SINGAPORE 530607,BLK 601-608 HOUGANG AVENUE 4,103.88606,1.371379,530607,,,Unknown/Not Provided,1,Available,,SHELL SINGAPORE PTE. LTD.,L1 116,BLK 601-608 HOUGANG AVENUE 4,,Type 2,7,,AC,0.6700,kWh,,R106977D-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,114 JURONG EAST STREET 13 SINGAPORE 600114,BLK 111/116 JURONG EAST STREET 13,103.735485,1.339495,600114,,,Unknown/Not Provided,1,Available,,CHARGE+ PTE. LTD.,L1 269 & 270,BLK 111/116 JURONG EAST STREET 13,,Type 2,7.4,,AC,0.6290,kWh,,R110186A-002,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,114 JURONG EAST STREET 13 SINGAPORE 600114,BLK 111/116 JURONG EAST STREET 13,103.735485,1.339495,600114,,,Unknown/Not Provided,1,Available,,CHARGE+ PTE. LTD.,L1 269 & 270,BLK 111/116 JURONG EAST STREET 13,,Type 2,7.4,,AC,0.6290,kWh,,R110186A-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,114 JURONG EAST STREET 13 SINGAPORE 600114,BLK 111/116 JURONG EAST STREET 13,103.735485,1.339495,600114,,,Unknown/Not Provided,1,Available,,CHARGE+ PTE. LTD.,L1 267 & 268,BLK 111/116 JURONG EAST STREET 13,,Type 2,7.4,,AC,0.6290,kWh,,R110185H-001,0,Occupied
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,114 JURONG EAST STREET 13 SINGAPORE 600114,BLK 111/116 JURONG EAST STREET 13,103.735485,1.339495,600114,,,Unknown/Not Provided,1,Available,,CHARGE+ PTE. LTD.,L1 267 & 268,BLK 111/116 JURONG EAST STREET 13,,Type 2,7.4,,AC,0.6290,kWh,,R110185H-002,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,114 JURONG EAST STREET 13 SINGAPORE 600114,BLK 111/116 JURONG EAST STREET 13,103.735485,1.339495,600114,,,Unknown/Not Provided,1,Available,,CHARGE+ PTE. LTD.,L1 271 & 272,BLK 111/116 JURONG EAST STREET 13,,Type 2,7.4,,AC,0.6290,kWh,,R110187E-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,114 JURONG EAST STREET 13 SINGAPORE 600114,BLK 111/116 JURONG EAST STREET 13,103.735485,1.339495,600114,,,Unknown/Not Provided,1,Available,,CHARGE+ PTE. LTD.,L1 271 & 272,BLK 111/116 JURONG EAST STREET 13,,Type 2,7.4,,AC,0.6290,kWh,,R110187E-002,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,106 CANBERRA STREET SINGAPORE 750106,BLK 106 CANBERRA STREET EASTBROOK @ CANBERRA,103.832739,1.44915,750106,,,Unknown/Not Provided,1,Available,,SHELL SINGAPORE PTE. LTD.,L3B 506,BLK 106 CANBERRA STREET EASTBROOK @ CANBERRA,,Type 2,7,,AC,0.6700,kWh,,R108628E-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,106 CANBERRA STREET SINGAPORE 750106,BLK 106 CANBERRA STREET EASTBROOK @ CANBERRA,103.832739,1.44915,750106,,,Unknown/Not Provided,1,Available,,SHELL SINGAPORE PTE. LTD.,L3B 508,BLK 106 CANBERRA STREET EASTBROOK @ CANBERRA,,Type 2,7,,AC,0.6700,kWh,,R108630A-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,106 CANBERRA STREET SINGAPORE 750106,BLK 106 CANBERRA STREET EASTBROOK @ CANBERRA,103.832739,1.44915,750106,,,Unknown/Not Provided,1,Available,,SHELL SINGAPORE PTE. LTD.,L3B 507,BLK 106 CANBERRA STREET EASTBROOK @ CANBERRA,,Type 2,7,,AC,0.6700,kWh,,R108629K-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,588 MONTREAL DRIVE SINGAPORE 750588,MONTREAL SPRING,103.824598,1.450163,750588,,,Unknown/Not Provided,1,Available,,COMFORTDELGRO ENGIE PTE. LTD.,L3A 221,MONTREAL SPRING,,Type 2,7,,AC,0.6750,kWh,,R119832C-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,588 MONTREAL DRIVE SINGAPORE 750588,MONTREAL SPRING,103.824598,1.450163,750588,,,Unknown/Not Provided,1,Available,,COMFORTDELGRO ENGIE PTE. LTD.,L3A 220,MONTREAL SPRING,,Type 2,7,,AC,0.6750,kWh,,R119830F-001,1,Available
2026-02-17T03:44:42+00:00,2026-02-17 11:40:00,588 MONTREAL DRIVE SINGAPORE 750588,MONTREAL SPRING,103.824598,1.450163,750588,,,Unknown/Not Provided,0,Occupied,,COMFORTDELGRO ENGIE PTE. LTD.,L3A 219,MONTREAL SPRING,,Type 2,7,,AC,0.6750,kWh,,R119829C-001,0,Occupied
